,Sample-1,Sample-2,Sample-3
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,-0.18645489199491738,0.2254779048425808,-0.23179726104757875
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,0.26700832980375544,0.39524777636594666,0.2592291401948328
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP,0.29478610758153323,0.39524777636594666,0.2592291401948328
REACTOME_S_PHASE,0.3775790133980988,0.46742026281504834,0.4752500281472665
REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS,-0.46053367217280816,0.266277001270648,-0.49870393900889454
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,0.2747189447570642,0.22064137472015488,0.3014303866400436
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,-0.2956543837357052,-0.38470139771283357,-0.3513850063532401
REACTOME_TBC_RABGAPS,0.3767786047074484,0.37758213831911414,0.3546596478489744
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.22455128394550988,0.21191690552879638,0.22514228302946138
REACTOME_TCR_SIGNALING,0.4291832366038211,0.3707837952310633,0.3971235275936673
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,0.2942389588387047,0.48664741442378034,0.44316968926879974
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION,0.347348255302512,0.49108396051216885,0.4401055615286873
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.3193945085906856,0.3709054748356444,0.4149118833213635
REACTOME_TELOMERE_MAINTENANCE,0.18965301534551848,0.24178623790440823,0.23818248460561037
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,-0.40108005082592124,-0.23179161372299872,-0.5863595933926302
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,-0.24682337992376113,-0.13935196950444728,0.19682337992376112
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,0.4194472681067344,0.5526270648030496,0.48438691232528586
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,0.3848284625158831,0.48406607369758575,0.48271918678526055
REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION,0.5812960609911054,0.4435578144853875,0.7109529860228717
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,0.6286149936467599,0.32554002541296057,0.6212452350698856
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,0.27007330661714396,0.1962545205747238,0.33012999706773527
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.37245014087619466,0.3384487044914645,0.3760963482680515
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.45358322744599744,0.4093932655654384,0.47301461245235066
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,-0.3725540025412961,-0.38119440914866587,-0.2168233799237611
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,-0.2641446228485619,-0.2606907704747603,-0.2941989141735012
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.5321382967041586,0.5263441416850989,0.45741697648516794
REACTOME_THE_FATTY_ACID_CYCLING_MODEL,0.2099110546378653,0.20472681067344345,-0.23420584498094027
REACTOME_THE_NLRP3_INFLAMMASOME,0.25821156289707753,0.26521601016518426,0.2886181702668361
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,-0.16780177890724268,-0.22676283728230812,-0.22776291202630994
REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,-0.42485387547649306,-0.5223379923761118,-0.49168996188055913
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.5053454247967833,0.6603686619902177,0.5703740578928129
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.2679324741332365,0.32124886549282994,0.28353421673624973
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,0.17957645065650152,0.27240999576450653,0.22191444303261332
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,0.21563128104424167,0.30574332909783986,0.25913826960840936
REACTOME_THYROXINE_BIOSYNTHESIS,-0.4838062967669066,-0.3464125370605675,-0.489702103628406
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,0.40235916984328673,0.45919525624735286,0.48730199068191443
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,0.33593110264012427,0.3209543978540167,0.3704080192009036
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,0.39150283007970427,0.3653921681875939,0.39183550883677953
REACTOME_TIE2_SIGNALING,0.40297780103146724,0.3755497421331938,0.39006801704163246
REACTOME_TIGHT_JUNCTION_INTERACTIONS,0.19545370897778558,0.18738290321167245,0.17960653726503967
REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH,-0.3263955950868277,-0.3754002541296061,-0.3082083862770013
REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY,0.3539723634053368,0.30248888182973316,0.35005082592121983
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,0.35655046682503727,0.2483487100160212,0.31115628970775094
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,0.39002117746717496,0.5002710715798391,0.2781533248623465
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.2711308767471411,0.3212213780048233,0.3119591318102844
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,-0.3350216886474171,-0.3003969679709066,-0.30591420935021685
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,0.23155990731743778,-0.1814993646759847,-0.19718364601240745
REACTOME_TNF_SIGNALING,0.35548111354972856,0.3431766200762389,0.38292249047013976
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.29194508807334874,0.32428283130278795,0.30307197847372747
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.2310069885641677,0.24704574332909784,0.22954256670902162
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,0.23614416079473258,0.2665288206076008,0.25226983943629433
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD,0.36381194409148665,0.4204828462515883,0.3918170266836086
REACTOME_TP53_REGULATES_METABOLIC_GENES,0.4299682337992376,0.40486340533672177,0.3951810673443456
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,0.3341538089187391,0.5005385127367339,0.3788104314152599
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,0.33265565438373573,0.31944091486658194,0.3438881829733164
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.22689961880559084,0.4465883100381195,0.35549449385853454
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,0.22582924910752106,0.2368028075270769,0.24394626974042474
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,0.20047591544414925,-0.2611482037657387,0.23458010858264985
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,0.3296169308642489,0.4108750807173953,0.40999604224383945
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,0.3210673443456163,0.3062261753494282,0.2691740787801779
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,-0.17474733652624375,0.4221640113380901,0.27258332518815365
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,0.2928858659092608,0.45394125121459006,0.3544719336273264
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,0.21008531493919036,0.23357778181158104,0.2488763840987475
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,0.4190258365099534,0.32679373146971624,0.4536382888606522
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,0.35076662431173233,0.33265565438373573,0.32198221092757306
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,-0.16368487928843709,-0.15895806861499365,-0.15834815756035578
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,0.441986446421008,0.49304531977975435,0.5530707327403643
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,0.30927784836933503,0.24827615417196106,0.3545425667090216
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.30875183266542855,0.23286873228423416,0.23675496041442667
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.15214739517153747,0.14452350698856417,0.12189750105887336
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,0.20214739517153746,0.23828462515883103,0.07663595933926304
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,0.5918678526048284,0.46648030495552734,0.4726302414231258
REACTOME_TRAIL_SIGNALING,0.20475857687420584,-0.25418043202033036,0.26168360864040663
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.30554695622039973,0.2085156520734666,0.2447406722883216
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.3304671500112115,0.30694670752672104,0.3544719336273264
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,0.2861140593467374,0.40509455116226917,0.34890051573361236
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.08896201200543313,0.13616614818384964,0.13339788809534237
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4,0.2606156494650982,0.2613763987375497,0.28795835553551663
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.2420910573068064,0.2073627961219126,0.24189982187719383
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.3574255565990829,0.38269708855864315,0.3827899011104359
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.4897893968477115,0.4336921787558463,0.43816485982319064
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,0.23051140167506934,0.2283646896476343,0.19154595510376965
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.3411734808281635,0.3105942148142612,0.32330069511921666
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0.2817653633725693,0.34647273203889856,0.3491665058635492
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,0.2661010653895025,0.3439689831557684,0.34236861825171866
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,0.06153603654319395,-0.11666414681614204,0.06861306354848562
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,-0.18858876091322702,-0.14098290773455752,-0.16875189572488425
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,-0.46737562310624575,-0.42330954940866,-0.4881360570814192
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.2909294101437516,0.25601935059169334,0.3056254497022397
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.4226848627865147,0.5033700226076339,0.45079357745177306
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,0.25645630382606244,0.3241084286319357,0.3270535084003954
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,0.28791190173655234,0.31046166878441334,0.3891740787801779
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,0.3416002799108705,0.35588089055853267,0.3829858387197761
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.39810016211716254,0.35725364763615647,0.3540060465320072
REACTOME_TRANSLATION,0.5718638400321006,0.5769357319601418,0.5358505539579571
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,0.5756543837357052,0.5491740787801779,0.5435832274459974
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,0.4290706117262661,0.4172753675803231,0.46861499364675985
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,0.4290706117262661,0.4127518605917589,0.42274913777455075
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,0.5059934461312112,0.5918384270714907,0.4419768608306026
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,0.6073518200164437,0.6909096345018312,0.5936796472083116
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.40747792656306003,0.5349988596748445,0.4443228097611833
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.4330854648914424,0.4572646078485535,0.402460269230061
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-0.06419313850063535,0.041638388519321334,-0.11739691556419263
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,0.471715374841169,0.4593138500635324,0.3949682337992376
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,-0.13331772888383608,-0.14309971243228792,-0.1512826857486792
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,0.2719440914866582,0.4105012000564732,0.25475645912748834
REACTOME_TRANSPORT_OF_FATTY_ACIDS,-0.28848066799782174,-0.26897803594118713,-0.2739589762207297
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,-0.07293943244387979,-0.12132888606522663,-0.13227234222786954
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.47553971549880686,0.5389766634642205,0.5190652989122013
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.4444667403752537,0.5071535833924652,0.4800917506889553
REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE,0.31933002194755694,0.3269169458241885,0.3602910939124408
REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS,0.5610673443456162,0.5255908513341805,0.6291550190597205
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,-0.3080097031304147,-0.30032112741134337,-0.37526625851911743
REACTOME_TRANSPORT_OF_RCBL_WITHIN_THE_BODY,0.37350063532401523,0.2665057179161372,0.27457433290978395
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,0.08504311060608605,0.07639277764405805,0.06859648435386334
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.48145601315494435,0.587749458105987,0.5248957321174975
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.14465057179161367,0.1755908513341805,0.14286531130876745
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,0.3216548575366657,0.3392113367648009,0.3033311079045793
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.4444835723361772,0.4309094209475404,0.4279179524414594
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,0.29036848792884373,0.33265565438373573,-0.3082083862770013
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,0.21189326556543836,-0.21272496245812633,-0.2684163105001733
REACTOME_TRIGLYCERIDE_CATABOLISM,0.16188297936709628,-0.10112180068978038,0.10978883039874146
REACTOME_TRIGLYCERIDE_METABOLISM,0.1282417407878018,0.10867376111817026,-0.12663595933926297
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,0.43915090813962177,0.5025995963823903,0.4228866133492787
REACTOME_TRNA_AMINOACYLATION,0.4301831592648836,0.4341041931385006,0.4155514922366504
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION,0.37295496258647465,0.3961372299872935,0.43536919384441625
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.3045788942104063,0.2775134395464764,0.3337034502981136
REACTOME_TRNA_PROCESSING,0.3730936542342477,0.37931634153025884,0.4022841766948202
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,0.5712833545108005,0.5387547649301143,0.6130622617534943
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,0.45519513523325467,0.4977191867852605,0.48946905064440005
REACTOME_TRP_CHANNELS,-0.3572535850426575,-0.3120003630422944,-0.2770176075512797
REACTOME_TRYPTOPHAN_CATABOLISM,-0.14257452839409634,0.22567099990225786,0.17129117388329584
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,0.17930460898694695,-0.17206884602056138,0.14811597551114708
REACTOME_TYROSINE_CATABOLISM,-0.4794409148665819,-0.2876747141041931,0.18531130876747137
REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS,0.5899364675984752,0.5935959339263024,0.5278271918678527
REACTOME_UBIQUINOL_BIOSYNTHESIS,0.36564167725540025,0.4439644218551461,0.4388818297331639
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.306481392141008,0.31668653045138584,0.3340143644381629
REACTOME_UCH_PROTEINASES,0.39579658817486285,0.4203173916569791,0.39559598799643136
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,-0.23458582924910742,-0.2259405820778121,-0.2852544321413445
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.415422843427926,0.44266271353946063,0.44220810391077225
REACTOME_UNWINDING_OF_DNA,0.2772088098263447,0.49421431596781024,0.43825497670478614
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,0.2774379970822156,0.3845620970398607,0.25171255117887903
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,0.37940164029109386,0.49125101074275146,0.3527226521889801
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,0.6664718339686574,0.7555696738670056,0.7315290131300297
REACTOME_UPTAKE_OF_DIETARY_COBALAMINS_INTO_ENTEROCYTES,-0.37209092192573767,0.15181702668360864,-0.3781279119017365
REACTOME_UREA_CYCLE,-0.14762388818297334,0.22073697585768742,0.23186785260482845
REACTOME_VASOPRESSIN_LIKE_RECEPTORS,-0.5066836086404066,-0.4901651842439644,-0.5060736975857687
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,0.20335972371550515,0.15953344410777692,0.12167204248525731
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,0.46045074566976524,0.39618805590851336,0.37264762923828
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,0.45817613136545793,0.28407389307008113,0.33957579904212687
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0.25662007623888183,0.24129606099110545,-0.24517789072426938
REACTOME_VESICLE_MEDIATED_TRANSPORT,0.2809563784323053,0.28034156946108874,0.27420833408608697
REACTOME_VIRAL_INFECTION_PATHWAYS,0.33513047512542027,0.32927690778973023,0.3346506064141759
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.4909094209475404,0.6045561807950627,0.5457784231863012
REACTOME_VISUAL_PHOTOTRANSDUCTION,-0.16925984752223633,-0.127168043202033,-0.17662748835239306
REACTOME_VITAMINS,-0.4070139771283354,-0.21794155019059724,-0.30861499364675987
REACTOME_VITAMIN_B1_THIAMIN_METABOLISM,-0.32452350698856414,-0.28050825921219824,0.3451588310038119
REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,0.2690796877836268,0.30385187874387365,0.47660918497004906
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,0.3039069083127132,0.3240125727278807,0.26331572259747216
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,0.4364058812851697,0.438591395897622,0.3913741150844074
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,0.27917831427361284,0.15277001270648027,0.2022617534942821
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,0.5614199491740788,0.5726715374841169,0.5125762388818297
REACTOME_VLDL_ASSEMBLY,-0.3738246505717916,0.3460736975857688,0.33992376111817024
REACTOME_VLDL_CLEARANCE,0.25913595933926303,0.3159678102498941,0.2732570944515036
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,-0.34828639815608287,-0.31531219526609733,-0.47666203717384237
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,0.3948104059386076,0.39808734033304355,0.4071370293586571
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS,0.3884963998305803,0.3082337992376112,0.361160525201186
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2,0.36252565731600034,0.3740123155116802,0.392383931189522
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,0.3959339263024142,0.4591613722998729,0.433409572215163
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,-0.24407878017789075,-0.23623252858958066,-0.17417407878017788
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL,0.6092312579415502,0.5793964421855146,0.4943646759847522
REACTOME_XENOBIOTICS,-0.2983039611071211,-0.26094690901055184,-0.29195072095464336
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,0.33773824650571793,0.21334906516609184,0.18533672172808136
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.17355357899195262,0.1968318509106311,0.28906637623283116
REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY,0.2852350698856416,0.282287166454892,-0.29905972045743334
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,0.5045997458703939,0.46744599745870397,0.3958068614993646
REACTOME_ZINC_TRANSPORTERS,0.3712664125370606,0.4007793307920373,0.29580686149936464
REACTOME_ZYGOTIC_GENOME_ACTIVATION_ZGA,-0.2690787801778907,-0.294135959339263,-0.27644853875476494
REACTOME_Z_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_ZYGOTICALLY_EXPRESSED_FACTORS,0.5982765392168188,0.6492179738939586,0.723677948480998
WP_10Q11_21Q11_23_COPY_NUMBER_VARIATION_SYNDROME,0.1724708328520273,0.2289522929421277,0.1778121751184013
WP_10Q22Q23_COPY_NUMBER_VARIATION,-0.06542698155369586,0.057767164702274054,0.09608552775708712
WP_11P11_2_COPY_NUMBER_VARIATION_SYNDROME,0.24874108102824746,0.27649203401427036,0.22991203205942723
WP_13Q12_12_COPY_NUMBER_VARIATION,0.10131300296484541,0.1368318509106311,0.09573062261753496
WP_15Q11Q13_COPY_NUMBER_VARIATION,0.17260924810783934,0.2005215181481686,0.19137064250593894
WP_15Q11_2_COPY_NUMBER_VARIATION_SYNDROME,0.4120880982634477,0.38864887759423977,0.31185938161795845
WP_15Q13_3_COPY_NUMBER_VARIATION_SYNDROME,-0.16874205844980938,-0.14954075149754953,-0.187460519150481
WP_15Q25_COPY_NUMBER_VARIATION,0.14503176620076239,0.13290343074968236,0.14887547649301142
WP_16P11_2_DISTAL_DELETION_SYNDROME,0.16324302168299376,0.10425052260523837,0.1428585481821536
WP_16P11_2_PROXIMAL_DELETION_SYNDROME,0.2894875052943668,0.37331286178173095,0.31714245376253003
WP_17P13_3_YWHAE_COPY_NUMBER_VARIATION,0.4891777092031222,0.5789725903067708,0.44434440612331333
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME,-0.10235568494362501,0.108329982468274,0.11110482042043973
WP_1P36_COPY_NUMBER_VARIATION_SYNDROME,0.22443879711986445,0.24774006171719004,0.2535995643492467
WP_1Q21_1_COPY_NUMBER_VARIATION_SYNDROME,0.16603264588016814,0.18759652037923952,0.22775877235851816
WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME,0.1321343628840453,0.15290044418379872,0.1841197232810956
WP_2Q11_2_COPY_NUMBER_VARIATION_SYNDROME,0.2952986022871664,0.28696315120711563,0.28807285048708176
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME,0.15895894492398022,0.12788590456995141,0.13851640888577313
WP_2Q21_1_COPY_NUMBER_VARIATION_SYNDROME,0.21138038581494745,0.3059304608986947,0.22063070347695501
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,0.18222592538588123,0.18624783885683335,0.16182806674026703
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,0.29356052242381325,0.22942237590351405,0.26873414293748826
WP_4P16_3_COPY_NUMBER_VARIATION,0.3091364299496447,0.24192573768177328,0.34095910395783335
WP_4_HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,0.426573485811097,0.6224085839333615,0.4859325144712692
WP_5Q35_COPY_NUMBER_VARIATION,0.2981583077957994,0.25787776864239975,0.26880285023793504
WP_6Q16_COPY_NUMBER_VARIATION,-0.5269268469776729,-0.4616518424396442,-0.4967180976583772
WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME,0.32334815756035573,0.36746240999576457,0.316946738670055
WP_7Q11_23_DISTAL_COPY_NUMBER_VARIATION,0.3827982493293802,0.3233375688267683,0.4016094875052944
WP_7_OXO_C_AND_7_BETA_HC_PATHWAYS,0.12432020330368487,0.1644218551461245,0.14836086404066073
WP_8P23_1_COPY_NUMBER_VARIATION_SYNDROME,0.14232710110727903,0.10321914788787179,0.09158831003811944
WP_8Q11_23_RB1CC1_COPY_NUMBER_VARIATION,0.3214040660736976,0.32311308767471414,0.3543583227445997
WP_ABNORMAL_CALCIUM_HANDLING_AND_ITS_EFFECTS_ON_MUSCLE_CONTRACTION_IN_DMD,-0.24021112305737463,-0.3330974489297234,-0.3431531619587529
